dt_sin_pri,notified,probable,lab_confirmed,acum_notified,acum_probable,acum_lab_confirmed
2015-08-02,5.571428571428571,0.42857142857142855,0.2857142857142857,27544.14285714286,15709.857142857143,7589.0
2015-08-03,6.428571428571429,0.7142857142857143,0.5714285714285714,27550.571428571428,15710.57142857143,7589.571428571428
2015-08-04,6.285714285714286,0.8571428571428571,0.8571428571428571,27556.85714285714,15711.42857142857,7590.428571428572
2015-08-05,6.428571428571429,1.0,1.0,27563.285714285714,15712.42857142857,7591.428571428572
2015-08-06,5.0,1.0,1.0,27568.285714285714,15713.42857142857,7592.428571428572
2015-08-07,5.571428571428571,1.1428571428571428,1.1428571428571428,27573.85714285714,15714.57142857143,7593.571428571428
2015-08-08,5.571428571428571,1.2857142857142858,1.2857142857142858,27579.428571428572,15715.857142857143,7594.857142857143
2015-08-09,5.714285714285714,1.5714285714285714,1.5714285714285714,27585.14285714286,15717.42857142857,7596.428571428572
2015-08-10,5.0,1.2857142857142858,1.2857142857142858,27590.14285714286,15718.714285714286,7597.714285714285
2015-08-11,5.0,1.1428571428571428,1.1428571428571428,27595.14285714286,15719.857142857143,7598.857142857143
2015-08-12,4.571428571428571,1.0,1.0,27599.714285714286,15720.857142857143,7599.857142857143
2015-08-13,4.857142857142857,1.1428571428571428,1.1428571428571428,27604.571428571428,15722.0,7601.0
2015-08-14,4.142857142857143,0.8571428571428571,0.8571428571428571,27608.714285714286,15722.857142857143,7601.857142857143
2015-08-15,4.142857142857143,0.7142857142857143,0.7142857142857143,27612.85714285714,15723.57142857143,7602.571428571428
2015-08-16,3.857142857142857,0.42857142857142855,0.42857142857142855,27616.714285714286,15724.0,7603.0
2015-08-17,3.7142857142857144,0.5714285714285714,0.42857142857142855,27620.428571428572,15724.57142857143,7603.428571428572
2015-08-18,3.857142857142857,0.42857142857142855,0.2857142857142857,27624.285714285714,15725.0,7603.714285714285
2015-08-19,4.428571428571429,0.5714285714285714,0.42857142857142855,27628.714285714286,15725.57142857143,7604.142857142857
2015-08-20,4.285714285714286,0.2857142857142857,0.14285714285714285,27633.0,15725.857142857143,7604.285714285715
2015-08-21,4.571428571428571,0.42857142857142855,0.2857142857142857,27637.571428571428,15726.285714285714,7604.571428571428
2015-08-22,5.0,0.5714285714285714,0.42857142857142855,27642.571428571428,15726.857142857143,7605.0
2015-08-23,4.857142857142857,0.8571428571428571,0.7142857142857143,27647.428571428572,15727.714285714286,7605.714285714285
2015-08-24,4.857142857142857,0.7142857142857143,0.7142857142857143,27652.285714285714,15728.42857142857,7606.428571428572
2015-08-25,4.428571428571429,0.7142857142857143,0.7142857142857143,27656.714285714286,15729.142857142857,7607.142857142857
2015-08-26,4.0,0.5714285714285714,0.5714285714285714,27660.714285714286,15729.714285714286,7607.714285714285
2015-08-27,4.142857142857143,0.5714285714285714,0.5714285714285714,27664.85714285714,15730.285714285714,7608.285714285715
2015-08-28,3.7142857142857144,0.42857142857142855,0.42857142857142855,27668.571428571428,15730.714285714286,7608.714285714285
2015-08-29,3.0,0.2857142857142857,0.2857142857142857,27671.571428571428,15731.0,7609.0
2015-08-30,2.5714285714285716,0.0,0.0,27674.14285714286,15731.0,7609.0
2015-08-31,2.7142857142857144,0.0,0.0,27676.85714285714,15731.0,7609.0
2015-09-01,2.5714285714285716,0.0,0.0,27679.428571428572,15731.0,7609.0
2015-09-02,3.142857142857143,0.0,0.0,27682.571428571428,15731.0,7609.0
2015-09-03,2.857142857142857,0.0,0.0,27685.428571428572,15731.0,7609.0
