dt_sin_pri,notified,probable,lab_confirmed,acum_notified,acum_probable,acum_lab_confirmed
2020-05-25,22.285714285714285,5.0,1.0,77694.85714285714,47614.57142857143,14421.714285714286
2020-05-26,22.142857142857142,5.285714285714286,1.0,77717.0,47619.857142857145,14422.714285714286
2020-05-27,21.0,5.428571428571429,1.0,77738.0,47625.28571428572,14423.714285714286
2020-05-28,20.571428571428573,4.571428571428571,0.5714285714285714,77758.57142857143,47629.857142857145,14424.285714285714
2020-05-29,21.428571428571427,4.571428571428571,0.42857142857142855,77780.0,47634.42857142857,14424.714285714286
2020-05-30,20.571428571428573,4.0,0.14285714285714285,77800.57142857143,47638.42857142857,14424.857142857143
2020-05-31,20.0,4.428571428571429,0.2857142857142857,77820.57142857143,47642.857142857145,14425.142857142857
2020-06-01,20.0,4.285714285714286,0.14285714285714285,77840.57142857143,47647.142857142855,14425.285714285714
2020-06-02,18.428571428571427,3.857142857142857,0.14285714285714285,77859.0,47651.0,14425.42857142857
2020-06-03,17.142857142857142,4.0,0.14285714285714285,77876.14285714286,47655.0,14425.57142857143
2020-06-04,15.857142857142858,4.0,0.14285714285714285,77892.0,47659.0,14425.714285714286
2020-06-05,14.285714285714286,3.142857142857143,0.14285714285714285,77906.28571428571,47662.142857142855,14425.857142857143
2020-06-06,13.857142857142858,3.142857142857143,0.14285714285714285,77920.14285714286,47665.28571428572,14426.0
2020-06-07,14.285714285714286,2.7142857142857144,0.14285714285714285,77934.42857142857,47668.0,14426.142857142857
2020-06-08,14.285714285714286,3.0,0.14285714285714285,77948.71428571429,47671.0,14426.285714285714
2020-06-09,14.571428571428571,3.7142857142857144,0.14285714285714285,77963.28571428571,47674.71428571428,14426.42857142857
2020-06-10,14.714285714285714,3.4285714285714284,0.2857142857142857,77978.0,47678.142857142855,14426.714285714286
2020-06-11,15.142857142857142,3.857142857142857,0.42857142857142855,77993.14285714286,47682.0,14427.142857142857
2020-06-12,15.142857142857142,4.142857142857143,0.5714285714285714,78008.28571428571,47686.142857142855,14427.714285714286
2020-06-13,15.571428571428571,4.285714285714286,0.5714285714285714,78023.85714285714,47690.42857142857,14428.285714285714
2020-06-14,16.857142857142858,4.428571428571429,0.5714285714285714,78040.71428571429,47694.857142857145,14428.857142857143
2020-06-15,18.142857142857142,4.142857142857143,0.5714285714285714,78058.85714285714,47699.0,14429.42857142857
2020-06-16,19.0,3.5714285714285716,0.7142857142857143,78077.85714285714,47702.57142857143,14430.142857142857
2020-06-17,20.571428571428573,4.0,0.7142857142857143,78098.42857142857,47706.57142857143,14430.857142857143
2020-06-18,21.142857142857142,3.857142857142857,0.8571428571428571,78119.57142857143,47710.42857142857,14431.714285714286
2020-06-19,22.714285714285715,4.285714285714286,0.7142857142857143,78142.28571428571,47714.71428571428,14432.42857142857
2020-06-20,24.285714285714285,4.714285714285714,0.8571428571428571,78166.57142857143,47719.42857142857,14433.285714285714
